name,latitude,longitude,info
Cozinha do Mário,-22.8912503,-47.0787541,"{""@id"": ""node/12276891861"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""190"", ""addr:postcode"": ""13070-145"", ""addr:street"": ""Rua Santo Ant\u00f4nio Claret"", ""addr:suburb"": ""Jardim Chapad\u00e3o"", ""amenity"": ""restaurant"", ""name"": ""Cozinha do M\u00e1rio"", ""website"": ""https://cozinhadomario.com.br/""}"
Dom Pasquale Rorisseria,-22.8923527,-47.0799807,"{""@id"": ""node/12276891868"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""362"", ""addr:postcode"": ""13070-145"", ""addr:street"": ""Rua Santo Ant\u00f4nio Claret"", ""addr:suburb"": ""Jardim Chapad\u00e3o"", ""amenity"": ""restaurant"", ""name"": ""Dom Pasquale Rorisseria""}"
Casa da Comida,-23.2901433,-45.9603767,"{""@id"": ""node/12279536257"", ""addr:city"": ""Jacare\u00ed"", ""addr:housenumber"": ""477"", ""addr:postcode"": ""12328-460"", ""addr:street"": ""Av. Ver. Afonso Rosa da Silva"", ""addr:suburb"": ""Jardim Santa Maria"", ""amenity"": ""restaurant"", ""contact:email"": ""alicesouza19021996@gmail.com"", ""contact:instagram"": ""comidacasada"", ""contact:phone"": ""12 3951-1428"", ""contact:whatsapp"": ""12 98827-1965"", ""currency:XBT"": ""yes"", ""name"": ""Casa da Comida"", ""payment:lightning"": ""yes"", ""payment:lightning_contactless"": ""no"", ""payment:onchain"": ""no"", ""phone:mobile"": ""12 98827-1965"", ""survey:date"": ""2024-10-22""}"
Restaurante D'Papai,-22.8806317,-43.0959157,"{""@id"": ""node/12280105702"", ""amenity"": ""restaurant"", ""name"": ""Restaurante D'Papai""}"
A Libanesa,-22.9796518,-49.8797191,"{""@id"": ""node/12282199300"", ""addr:city"": ""Ourinhos"", ""addr:housenumber"": ""900"", ""addr:postcode"": ""19907-000"", ""addr:street"": ""Avenida Ant\u00f4nio Almeida Leite"", ""addr:suburb"": ""Jardim Paulista"", ""amenity"": ""restaurant"", ""check_date"": ""2024-10-23"", ""contact:facebook"": ""https://www.facebook.com/alibanesa.ourinhos"", ""contact:instagram"": ""https://www.instagram.com/alibanesa.ourinhos/"", ""cuisine"": ""lebanese"", ""currency:XBT"": ""yes"", ""name"": ""A Libanesa"", ""opening_hours"": ""Mo-Su 18:00-23:00"", ""payment:lightning"": ""yes"", ""payment:lightning_contactless"": ""no"", ""payment:onchain"": ""yes"", ""phone"": ""+55 14 99818 4038"", ""website"": ""https://alibanesa.com.br/""}"
Pizzaria Ultima Hora,-23.6313425,-46.940327,"{""@id"": ""node/12284521415"", ""addr:city"": ""Cotia"", ""addr:housenumber"": ""117"", ""addr:postcode"": ""06719-380"", ""addr:street"": ""Rua Torquato Neto"", ""addr:suburb"": ""Jd Nossa Senhora das Gra\u00e7as"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Pizzaria Ultima Hora"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:lightning"": ""yes"", ""payment:lightning_contactless"": ""no"", ""payment:onchain"": ""no"", ""survey:date"": ""2022-10-09""}"
Pato com Laranja,-22.9832017,-43.2261649,"{""@id"": ""node/12285173001"", ""addr:housenumber"": ""410"", ""addr:postcode"": ""22431-050"", ""addr:street"": ""Rua Dias Ferreira"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian"", ""name"": ""Pato com Laranja""}"
Stay Bar,-25.4685319,-49.2879914,"{""@id"": ""node/12289031698"", ""addr:city"": ""Curitiba"", ""addr:housenumber"": ""1091"", ""addr:postcode"": ""80610-140"", ""addr:street"": ""Avenida dos Estados"", ""addr:suburb"": ""\u00c1gua Verde"", ""amenity"": ""pub"", ""brewery"": ""various"", ""name"": ""Stay Bar"", ""smoking"": ""outside""}"
The Animals Gastropub,-25.3981647,-49.2356861,"{""@id"": ""node/12289101809"", ""addr:city"": ""Curitiba"", ""addr:housenumber"": ""39"", ""addr:postcode"": ""82515-290"", ""addr:street"": ""Rua \u00c1lvaro Botelho"", ""addr:suburb"": ""Bacacheri"", ""amenity"": ""pub"", ""brewery"": ""various"", ""microbrewery"": ""yes"", ""name"": ""The Animals Gastropub"", ""smoking"": ""outside""}"
Pizzaria Baggio,-25.3974305,-49.2362373,"{""@id"": ""node/12289101810"", ""addr:city"": ""Curitiba"", ""addr:housenumber"": ""125"", ""addr:postcode"": ""82515-290"", ""addr:street"": ""Rua \u00c1lvaro Botelho"", ""addr:suburb"": ""Bacacheri"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Pizzaria Baggio""}"
La Piova Pizzaria,-25.3978642,-49.2359033,"{""@id"": ""node/12289101811"", ""addr:city"": ""Curitiba"", ""addr:housenumber"": ""79"", ""addr:postcode"": ""82515-290"", ""addr:street"": ""Rua \u00c1lvaro Botelho"", ""addr:suburb"": ""Bacacheri"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""La Piova Pizzaria""}"
Aromata,-21.9704732,-46.7971206,"{""@id"": ""node/12290114171"", ""amenity"": ""restaurant"", ""name"": ""Aromata""}"
Moela,-23.5645908,-46.6929758,"{""@id"": ""node/12290470279"", ""amenity"": ""restaurant"", ""name"": ""Moela""}"
Carlinho,-23.5593406,-46.6803237,"{""@id"": ""node/12290543241"", ""amenity"": ""pub"", ""name"": ""Carlinho""}"
CT Boucherie,-22.9820376,-43.2243325,"{""@id"": ""node/12290824301"", ""addr:housenumber"": ""636"", ""addr:postcode"": ""22431-050"", ""addr:street"": ""Rua Dias Ferreira"", ""amenity"": ""restaurant"", ""name"": ""CT Boucherie""}"
Chef Nômade,-21.2602763,-47.8178608,"{""@id"": ""node/12295257074"", ""addr:city"": ""Ribeir\u00e3o Preto"", ""addr:housenumber"": ""730"", ""addr:postcode"": ""14110-000"", ""addr:street"": ""Rua Senhorinha Bonfim"", ""addr:suburb"": ""Bonfim Paulista"", ""amenity"": ""restaurant"", ""cuisine"": ""burger"", ""delivery"": ""yes"", ""diet:chicken"": ""yes"", ""diet:meat"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Chef N\u00f4made"", ""phone"": ""+55 16 99630 7890"", ""reservation"": ""yes"", ""takeaway"": ""yes"", ""toilets"": ""yes"", ""website"": ""https://www.instagram.com/chefnomade"", ""website:menu"": ""https://chefnomade.deeliv.app/webapp/globais/cardapio/H9UK1Y""}"
Espumantaria do Cais,38.7071222,-9.1436244,"{""@id"": ""node/12296974465"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""39"", ""addr:postcode"": ""1200-291"", ""addr:street"": ""Rua Nova do Carvalho"", ""amenity"": ""bar"", ""cuisine"": ""portuguese;grill"", ""name"": ""Espumantaria do Cais"", ""opening_hours"": ""Mo-Su 13:00-4:00"", ""phone"": ""21 052 2474""}"
Cervejaria Cais Bar,38.7071112,-9.143228,"{""@id"": ""node/12296974466"", ""amenity"": ""bar"", ""name"": ""Cervejaria Cais Bar""}"
Kipizza,-23.5779396,-48.0435232,"{""@id"": ""node/12301852706"", ""addr:city"": ""Itapetininga"", ""addr:housenumber"": ""317"", ""addr:street"": ""Rua Doutor Fernando Costa"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Kipizza""}"
Clube do Hot Dog,-23.5880589,-48.0421484,"{""@id"": ""node/12301852712"", ""addr:city"": ""Itapetininga"", ""addr:housenumber"": ""736"", ""addr:street"": ""Avenida Professor Francisco Valio"", ""addr:suburb"": ""Centro"", ""amenity"": ""restaurant"", ""cuisine"": ""hot_dog"", ""name"": ""Clube do Hot Dog""}"
Déligoma,-22.8240599,-47.0828831,"{""@id"": ""node/12302221801"", ""addr:housenumber"": ""518"", ""addr:postcode"": ""13084-012"", ""addr:street"": ""Avenida Santa Isabel"", ""amenity"": ""restaurant"", ""diet:vegetarian"": ""yes"", ""name"": ""D\u00e9ligoma"", ""opening_hours"": ""Tu-Fr 12:00-17:00; Sa-Su 12:00-20:00"", ""self_service"": ""only""}"
Sanja,-21.9667987,-46.7445844,"{""@id"": ""node/12305991290"", ""amenity"": ""pub"", ""name"": ""Sanja""}"
Pakalolo's,-21.9668466,-46.7446832,"{""@id"": ""node/12306008515"", ""amenity"": ""pub"", ""name"": ""Pakalolo's""}"
Açai da Cidade,-22.8897657,-47.0758875,"{""@id"": ""node/12307048188"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""336"", ""addr:postcode"": ""13070-148"", ""addr:street"": ""Rua Oliveira Cardoso"", ""addr:suburb"": ""Jardim Chapad\u00e3o"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""A\u00e7ai da Cidade""}"
Restaurante Estradão,-23.607031,-46.5981469,"{""@id"": ""node/12307719971"", ""addr:housenumber"": ""639"", ""addr:street"": ""Estrada das L\u00e1grimas"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Restaurante Estrad\u00e3o"", ""phone"": ""+55 11 2274 1006""}"
PADARIA SÃO JOÃO,-23.21039,-47.5240784,"{""@id"": ""node/12307826791"", ""amenity"": ""restaurant"", ""cuisine"": ""coffee_shop;barbecue"", ""name"": ""PADARIA S\u00c3O JO\u00c3O""}"
Stout Coffee,-22.8221987,-47.0871118,"{""@id"": ""node/12309281909"", ""addr:housenumber"": ""1015"", ""addr:postcode"": ""13084-643"", ""addr:street"": ""Avenida Santa Isabel"", ""amenity"": ""bar"", ""cuisine"": ""local"", ""name"": ""Stout Coffee"", ""opening_hours"": ""We-Th 17:00-01:00; Fr 17:00-01:30; Sa 12:00-01:00; Su 17:00-00:00""}"
Studio Pub,-1.4575071,-48.4925172,"{""@id"": ""node/12310336796"", ""addr:street"": ""Travessa Presidente Pernambuco"", ""amenity"": ""pub"", ""name"": ""Studio Pub""}"
Restaurant China Express,-22.4034166,-47.5649996,"{""@id"": ""node/12310506918"", ""addr:housenumber"": ""891"", ""addr:street"": ""Avenida Visconde de Rio Claro"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""Restaurant China Express"", ""opening_hours"": ""Mo-Fr 11:00-14:00,18:00-23:00; Sa,Su,PH 11:00-15:00,18:00-23:00"", ""phone"": ""+55 19 3533 3723""}"
Abracadabra,-22.7590489,-43.4568992,"{""@id"": ""node/12310847688"", ""addr:city"": ""Nova Igua\u00e7u"", ""addr:postcode"": ""26255-230"", ""addr:street"": ""Avenida Doutor M\u00e1rio Guimar\u00e3es"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Abracadabra""}"
Domino's Pizza,-22.7589136,-43.4571724,"{""@id"": ""node/12310847689"", ""addr:city"": ""Nova Igua\u00e7u"", ""addr:postcode"": ""26255-230"", ""addr:street"": ""Avenida Doutor M\u00e1rio Guimar\u00e3es"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Domino's Pizza""}"
Brazilian,-22.7589177,-43.4577607,"{""@id"": ""node/12310847692"", ""addr:city"": ""Nova Igua\u00e7u"", ""addr:postcode"": ""26255-230"", ""addr:street"": ""Avenida Doutor M\u00e1rio Guimar\u00e3es"", ""amenity"": ""bar"", ""name"": ""Brazilian""}"
Cantina da Neide,-3.0886782,-59.9636375,"{""@id"": ""node/12310888068"", ""amenity"": ""restaurant"", ""name"": ""Cantina da Neide""}"
Mustache Pizzaria,-19.9253447,-43.9405154,"{""@id"": ""node/12314387384"", ""addr:city"": ""Belo Horizonte"", ""addr:housenumber"": ""1270"", ""addr:postcode"": ""30160-041"", ""addr:street"": ""Rua Rio de Janeiro"", ""addr:suburb"": ""Centro"", ""amenity"": ""restaurant"", ""check_date"": ""2024-11-05"", ""contact:email"": ""mustachepizzabh@gmail.com"", ""cuisine"": ""pizza"", ""currency:XBT"": ""yes"", ""name"": ""Mustache Pizzaria"", ""opening_hours"": ""Mo-Su 11:00-23:00"", ""payment:lightning"": ""yes"", ""payment:lightning_contactless"": ""yes"", ""payment:onchain"": ""yes"", ""phone"": ""+55 31 3245 7001""}"
Toca da Raposa,-23.3959819,-45.0066469,"{""@id"": ""node/12316415847"", ""amenity"": ""restaurant"", ""name"": ""Toca da Raposa""}"
Que Pasa,38.7076379,-9.1441508,"{""@id"": ""node/12319469104"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""61"", ""addr:street"": ""Rua de S\u00e3o Paulo"", ""amenity"": ""restaurant"", ""cuisine"": ""mexican;brunch"", ""name"": ""Que Pasa""}"
Amaru - Peruvian Street Lab,38.708447,-9.1462495,"{""@id"": ""node/12319558357"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""204"", ""addr:street"": ""Rua de S\u00e3o Paulo"", ""amenity"": ""restaurant"", ""cuisine"": ""peruvian"", ""name"": ""Amaru - Peruvian Street Lab"", ""opening_hours"": ""Su-We 10:00-23:00; Th-Sa 10:00-00:00"", ""phone"": ""927416258"", ""website"": ""http://letsumai.com/widget/amaru""}"
Emblemático,38.708526,-9.1465707,"{""@id"": ""node/12319564637"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""222"", ""addr:street"": ""Rua de S\u00e3o Paulo"", ""amenity"": ""restaurant"", ""capacity"": ""50"", ""cuisine"": ""steak_house"", ""name"": ""Emblem\u00e1tico"", ""phone"": ""218045406"", ""website"": ""https://www.instagram.com/emblematico_rest/?ref=nucleo.jor.br&hl=en""}"
La Patrona,38.7083955,-9.1461018,"{""@id"": ""node/12319564638"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""196"", ""addr:street"": ""Rua de S\u00e3o Paulo"", ""amenity"": ""restaurant"", ""cuisine"": ""pacifico_mexicano"", ""name"": ""La Patrona""}"
Fabric,38.7083332,-9.1459126,"{""@id"": ""node/12319574935"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""190"", ""addr:street"": ""Rua de S\u00e3o Paulo"", ""amenity"": ""restaurant"", ""cuisine"": ""middle_eastern"", ""description"": ""F\u00e1brico pr\u00f3prio"", ""name"": ""Fabric"", ""opening_hours"": ""Mo-Su 10:00-23:00"", ""website"": ""https://www.instagram.com/fabric_lisboa/""}"
Coyo Taco,38.7075617,-9.1454343,"{""@id"": ""node/12319625911"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""36"", ""addr:street"": ""Rua da Ribeira Nova"", ""amenity"": ""restaurant"", ""cuisine"": ""mexican"", ""name"": ""Coyo Taco"", ""opening_hours"": ""Mo-Su 12:00-24:00"", ""phone"": ""210514531"", ""website"": ""https://www.coyotaco.pt/"", ""website:menu"": ""https://coyotaco.pt/mexican-food/""}"
Xi-Hu,38.6972562,-9.2031331,"{""@id"": ""node/12320363231"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""97"", ""addr:postcode"": ""1300-083"", ""addr:street"": ""Rua de belem"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""Xi-Hu""}"
Taberna Belém,38.6972404,-9.2030233,"{""@id"": ""node/12320363233"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""85"", ""addr:postcode"": ""1300-315"", ""addr:street"": ""Rua de Bel\u00e9m"", ""amenity"": ""restaurant"", ""name"": ""Taberna Bel\u00e9m""}"
Restaurante Adamastor,38.6972379,-9.2029924,"{""@id"": ""node/12320363234"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""83"", ""addr:postcode"": ""1300-083"", ""addr:street"": ""Rua de Bel\u00e9m"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Adamastor""}"
L-Tasca,38.706921,-9.1435706,"{""@id"": ""node/12320495057"", ""amenity"": ""restaurant"", ""name"": ""L-Tasca""}"
Couch Sport Bar,38.7070439,-9.1435565,"{""@id"": ""node/12320495058"", ""amenity"": ""bar"", ""name"": ""Couch Sport Bar""}"
Peixola,38.7078291,-9.1434484,"{""@id"": ""node/12320495059"", ""amenity"": ""restaurant"", ""name"": ""Peixola""}"
Ajitama,38.7083984,-9.1433747,"{""@id"": ""node/12320495063"", ""amenity"": ""restaurant"", ""cuisine"": ""ramen"", ""name"": ""Ajitama""}"
Restaurante Chinês-Grande Mundo,38.6980873,-9.1992923,"{""@id"": ""node/12320531543"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Chin\u00eas-Grande Mundo""}"
Recanto do Estaleiro,-23.3392986,-44.8865654,"{""@id"": ""node/12320984096"", ""amenity"": ""restaurant"", ""name"": ""Recanto do Estaleiro""}"
Koa Tiki Bar,-23.3404875,-44.8859255,"{""@id"": ""node/12321045222"", ""amenity"": ""pub"", ""name"": ""Koa Tiki Bar""}"
Raízes do Jardel,-23.3399114,-44.8864269,"{""@id"": ""node/12321045765"", ""amenity"": ""restaurant"", ""name"": ""Ra\u00edzes do Jardel""}"
Navio's Restaurante e Café,-22.8849758,-47.0622517,"{""@id"": ""node/12323344169"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""490"", ""addr:postcode"": ""13073-225"", ""addr:street"": ""Rua Carolina Florence"", ""addr:suburb"": ""Jardim Guanabara"", ""amenity"": ""restaurant"", ""name"": ""Navio's Restaurante e Caf\u00e9""}"
Refood Belem,38.7018561,-9.2062961,"{""@id"": ""node/12323344320"", ""amenity"": ""restaurant"", ""name"": ""Refood Belem""}"
Olá Beirut by Chef Osman Tay,38.7090275,-9.1503744,"{""@id"": ""node/12323438472"", ""amenity"": ""restaurant"", ""name"": ""Ol\u00e1 Beirut by Chef Osman Tay""}"
Arquivo geral,38.7089879,-9.150104,"{""@id"": ""node/12323438475"", ""amenity"": ""restaurant"", ""name"": ""Arquivo geral""}"
Mar&Nada,38.7089399,-9.1497336,"{""@id"": ""node/12323438477"", ""amenity"": ""restaurant"", ""name"": ""Mar&Nada""}"
RUMI,38.7089252,-9.149629,"{""@id"": ""node/12323438478"", ""amenity"": ""restaurant"", ""name"": ""RUMI""}"
CAV 86 Restaurant Wine Bar,38.7088237,-9.148935,"{""@id"": ""node/12323438481"", ""amenity"": ""restaurant"", ""name"": ""CAV 86 Restaurant Wine Bar""}"
Casa Graviola - Healthy Food,38.7087876,-9.1486285,"{""@id"": ""node/12323438483"", ""amenity"": ""restaurant"", ""name"": ""Casa Graviola - Healthy Food""}"
Rebel Asian,38.7086871,-9.1480244,"{""@id"": ""node/12323438488"", ""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""name"": ""Rebel Asian""}"
Misc by Tartar-ia,38.7086055,-9.1476455,"{""@id"": ""node/12323438490"", ""amenity"": ""restaurant"", ""name"": ""Misc by Tartar-ia""}"
Novo Mundo,38.7087854,-9.1492241,"{""@id"": ""node/12323438495"", ""amenity"": ""restaurant"", ""name"": ""Novo Mundo""}"
Tinoco,38.7085457,-9.1466788,"{""@id"": ""node/12323821024"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""226"", ""addr:street"": ""Rua de S\u00e3o Paulo"", ""amenity"": ""restaurant"", ""cuisine"": ""coffee_shop;portuguese"", ""name"": ""Tinoco"", ""opening_hours"": ""Mo-Sa 07:00-18:00"", ""phone"": ""213421355""}"
Taza Sandwiches,38.707941,-9.146922,"{""@id"": ""node/12323851344"", ""addr:housenumber"": ""2A"", ""addr:street"": ""Rua da Moeda"", ""amenity"": ""restaurant"", ""cuisine"": ""sandwich;lebanese"", ""name"": ""Taza Sandwiches"", ""phone"": ""924359763""}"
Munchfried,38.7075995,-9.1455745,"{""@id"": ""node/12323893513"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""42"", ""addr:street"": ""Rua da Ribeira Nova"", ""amenity"": ""restaurant"", ""cuisine"": ""french;fries"", ""name"": ""Munchfried""}"
Sofi pizza & vinho,38.7071826,-9.144221,"{""@id"": ""node/12323893515"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""23"", ""addr:street"": ""Travessa dos Remolares"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza;napolitan"", ""name"": ""Sofi pizza & vinho"", ""opening_hours"": ""We-Sa 12:00-23:00"", ""phone"": ""912921241""}"
Don Costini,38.7076303,-9.1465124,"{""@id"": ""node/12323937399"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""32"", ""addr:street"": ""Pra\u00e7a Dom Lu\u00eds I"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza;burger;italian;american"", ""name"": ""Don Costini""}"
Bullger,38.7078734,-9.1461972,"{""@id"": ""node/12323937400"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""27A"", ""addr:street"": ""Travessa do Carvalho"", ""amenity"": ""restaurant"", ""cuisine"": ""burger;hot_dog"", ""name"": ""Bullger"", ""phone"": ""212477589"", ""website"": ""https://www.instagram.com/bullguerpt""}"
SanGinés Portugal,38.7077225,-9.1453383,"{""@id"": ""node/12323949861"", ""addr:housenumber"": ""9"", ""addr:street"": ""Travessa de S\u00e3o Paulo"", ""amenity"": ""restaurant"", ""cuisine"": ""chocolate;tapas;brunch"", ""description"": ""Madrid 1894.\nChurros, doces, tapas, sandes, paellas, saladas"", ""name"": ""SanGin\u00e9s Portugal""}"
Hanoi Green,38.708099,-9.146087,"{""@id"": ""node/12323960102"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""33"", ""addr:street"": ""Travessa do Carvalho"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese;bubble_tea"", ""name"": ""Hanoi Green"", ""opening_hours"": ""Mo-Su 12:00-22:00""}"
Matinal Doceria,-22.8252236,-45.6660117,"{""@id"": ""node/12324786401"", ""addr:city"": ""Santo Ant\u00f4nio do Pinhal"", ""addr:housenumber"": ""426"", ""addr:postcode"": ""12450-000"", ""addr:street"": ""Avenida Ministro Nelson Hungria"", ""addr:suburb"": ""Centro"", ""amenity"": ""restaurant"", ""capacity"": ""50"", ""check_date:currency:XBT"": ""2024-11-09"", ""cuisine"": ""coffee_shop;dessert;brunch;sandwich;breakfast;brazilian"", ""currency:XBT"": ""yes"", ""delivery"": ""yes"", ""diet:lactose_free"": ""yes"", ""diet:local"": ""yes"", ""diet:vegetarian"": ""yes"", ""highchair"": ""yes"", ""image"": ""https://image.nostr.build/b154afd5a1cdf37b3d75d7b78b2620e8e1a718bf42b57289f995361e07d85ea8.png"", ""internet_access"": ""wlan"", ""name"": ""Matinal Doceria"", ""opening_hours"": ""Mo-Su 08:00-21:00"", ""operator"": ""Matinal"", ""payment:bitcoin"": ""yes"", ""payment:lightning"": ""yes"", ""payment:lightning_contactless"": ""no"", ""phone"": ""+55 12 3666 1267"", ""website"": ""www.fb.com/matinaldoceria"", ""wheelchair"": ""yes""}"
PROVA (enoteca),38.6984501,-9.2185426,"{""@id"": ""node/12326985267"", ""addr:housenumber"": ""9E"", ""addr:postcode"": ""1400-139"", ""addr:street"": ""Rua Duarte Pacheco Pereira"", ""amenity"": ""restaurant"", ""cuisine"": ""portuguese"", ""name"": ""PROVA (enoteca)"", ""opening_hours"": ""Thu-Sat 11:00-15:00 18:00-22:00"", ""phone"": ""+351215819080"", ""website"": ""https://www.facebook.com/ProvaEnoteca/""}"
Pizza na Brasa (Forno de Lenha),38.698032,-9.2191178,"{""@id"": ""node/12326985270"", ""addr:city"": ""Bel\u00e9m"", ""addr:housenumber"": ""7C"", ""addr:postcode"": ""1400-139"", ""addr:street"": ""Rua Duarte Pacheco Pereira"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza;italian"", ""name"": ""Pizza na Brasa (Forno de Lenha)"", ""opening_hours"": ""Mon-Sun 12:00-15:00 18:30-23:00"", ""phone"": ""+351213030550"", ""website"": ""https://pizzanabrasa.pt/a-nossa-ementa/pizza/pizzas/""}"
Tjela,38.6978572,-9.2187815,"{""@id"": ""node/12326985275"", ""addr:city"": ""Bel\u00e9m"", ""addr:housenumber"": ""26C"", ""addr:postcode"": ""1400-140"", ""addr:street"": ""Rua Duarte Pacheco Pereira"", ""amenity"": ""restaurant"", ""cuisine"": ""oriental;japanese;vietnamese;fusion"", ""name"": ""Tjela"", ""opening_hours"": ""Mon-Fri 12:00-15:00 19:00-22:30 // Sat-Sun 10:00-22:30"", ""phone"": ""+351911967921"", ""website"": ""https://www.tjela.pt/""}"
Ceviche,-22.9344262,-43.175869,"{""@id"": ""node/12327695697"", ""amenity"": ""restaurant"", ""name"": ""Ceviche""}"
Caribe,-22.9343912,-43.1758946,"{""@id"": ""node/12327714324"", ""amenity"": ""pub"", ""name"": ""Caribe""}"
Italia Viva,-23.0302133,-46.971442,"{""@id"": ""node/12327827079"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Italia Viva"", ""opening_hours"": ""Tu-We 18:00-22:00; Th-Fr 11:00-14:00,18:00-22:00; Sa 11:00-15:00,18:00-22:00; Su 11:00-15:30"", ""phone"": ""+55 19 98456 9669""}"
Hockenheim,-23.5908195,-47.1474322,"{""@id"": ""node/12327828965"", ""amenity"": ""pub"", ""microbrewery"": ""yes"", ""name"": ""Hockenheim""}"
Temakeria Zé,-22.8936613,-47.0782247,"{""@id"": ""node/12328442735"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""722"", ""addr:postcode"": ""13070-711"", ""addr:street"": ""Avenida Doutor Alberto Sarmento"", ""addr:suburb"": ""Bonfim"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""mobile"": ""+55 (19) 98278-9785"", ""name"": ""Temakeria Z\u00e9"", ""phone"": ""+55 (19) 2513-2006""}"
Palheta,38.7073946,-9.1445167,"{""@id"": ""node/12328773656"", ""addr:housenumber"": ""30"", ""addr:street"": ""Travessa da Ribeira Nova"", ""amenity"": ""bar"", ""name"": ""Palheta"", ""opening_hours"": ""Mo-Su 18:00-02:00""}"
Mercearia Tosca - Cais Sodré,38.7074857,-9.1443743,"{""@id"": ""node/12328773657"", ""addr:housenumber"": ""72"", ""addr:street"": ""Rua Nova do Carvalho"", ""amenity"": ""bar"", ""name"": ""Mercearia Tosca - Cais Sodr\u00e9"", ""opening_hours"": ""Fr-Sa 20:00-03:00; Su-Th 19:00-02:00""}"
Palhoça,-23.0561353,-45.5555347,"{""@id"": ""node/12329042096"", ""amenity"": ""restaurant"", ""name"": ""Palho\u00e7a""}"
Don Manoel,-22.2360597,-43.1025377,"{""@id"": ""node/12331087232"", ""addr:city"": ""Areal"", ""addr:housenumber"": ""52"", ""addr:postcode"": ""25845000"", ""addr:street"": ""Pra\u00e7a Presidente Castelo Branco"", ""addr:suburb"": ""Centro"", ""air_conditioning"": ""no"", ""amenity"": ""restaurant"", ""bar"": ""yes"", ""cuisine"": ""italian;regional;coffee_shop;sandwich;fish_and_chips;grill;pancake;juice;fine_dining"", ""highchair"": ""yes"", ""level"": ""0"", ""name"": ""Don Manoel"", ""opening_hours"": ""Mo-Fr 11:30-15:00; Sa 12:00-15:00"", ""outdoor_seating"": ""yes"", ""reservation"": ""no"", ""start_date"": ""2021-10-01"", ""toilets"": ""no"", ""website"": ""https://www.instagram.com/donmanoelbarerestaurante12/"", ""wheelchair"": ""yes""}"
Padoka's,-22.3716454,-47.5403132,"{""@id"": ""node/12335273669"", ""addr:housenumber"": ""288"", ""addr:street"": ""Rua 11 MP"", ""addr:suburb"": ""Parque M\u00e3e Preta"", ""amenity"": ""restaurant"", ""name"": ""Padoka's"", ""phone"": ""+55 19 3535 4204""}"
Esquina do Rio Botequim,-22.4208142,-47.5537611,"{""@id"": ""node/12339569776"", ""addr:street"": ""Avenida 29"", ""amenity"": ""bar"", ""name"": ""Esquina do Rio Botequim""}"
Hermmanito Fast Food,-22.4218514,-47.5565867,"{""@id"": ""node/12339660498"", ""addr:housenumber"": ""502"", ""addr:street"": ""Avenida 29"", ""amenity"": ""restaurant"", ""cuisine"": ""mexican"", ""name"": ""Hermmanito Fast Food""}"
